order_id,payment_sequential,payment_type,payment_installments,payment_value
82ffe097d8ddbf319a523b9bbe7725d5,3,voucher,1,20.0
02b02f566c72d81744ae60c7b6afa22d,1,credit_card,4,148.13
d2e18fcf7ecfd667af457a9e7034c86a,6,voucher,1,20.45
60243a953c19e3606e7757264ea2ad3e,1,credit_card,5,102.03
73bc7197ab48ef03213b1a5e92c6437d,1,credit_card,1,32.38
d61c0e8066e7a5a2e6071533b9efdd95,1,boleto,1,103.51
0ba555009a855c3f87f818f23b4ccdbd,1,credit_card,1,180.53
b00e398b9fedc8b818679422af47d3ad,1,credit_card,1,97.35
24663bb9d145c6d58d207d297edafa3f,1,credit_card,2,143.55
0227da6a9a5c5d03b593cc9c2bce3463,1,credit_card,1,61.52
658bea3a595af733d395a91ed9714160,1,credit_card,2,501.44
0771233ce445ab49cb2542af0243618e,1,boleto,1,40.61
88ec70d10d0a2e45b46dc7fc335b56fb,1,credit_card,3,153.09
d24cf30658f279bb1e8677169e43e44a,1,credit_card,1,75.43
8ff1992743a7f3a6daffc9ec9db05cbc,1,credit_card,10,275.56
f5c40d2938c1fc36a6f2b7adfec50895,1,credit_card,4,99.27
50852bd4d7074310017db9d4b0e243b3,1,credit_card,1,76.28
0752235c99010e0a475e14cebb1baf81,1,credit_card,5,268.42
6b3c0956c89312e2c54f8d1366ecea9a,1,credit_card,2,44.3
6f17dbe0baf3d45a1ddf91bf756dc359,1,boleto,1,400.75
58215b758929434cfc11dea9a2238af0,1,credit_card,3,166.46
c8b5282d408a1646c2b36a65f3d6fc80,1,credit_card,4,45.23
f636244e2204ad1803e13b363792d655,1,credit_card,2,139.52
250d181fa1c603024562b93a8f8d5fe0,1,credit_card,4,303.72
72dae7e56901083df5f2cb3dd2d4841f,1,credit_card,1,33.22
5875e5804ca85e3b4c8dda7a7dfce4cc,1,credit_card,8,197.97
c0800c1006480bed22d5ec0b593c2cd0,1,boleto,1,28.62
9b1b03659c8b48c95c05af1523108b12,1,credit_card,1,99.95
b70947b76f548d986539b3a43ae9674b,1,credit_card,8,267.65
b0708857586f16e3ada17925950a87e5,1,boleto,1,70.89
e68888548de4c863a78ae2de41ec0215,1,credit_card,3,324.44
ec91a58a83b62633311320a62097c129,1,credit_card,1,65.53
e1d88321521ac026d9bc246154ee558a,1,credit_card,1,77.09
a8832e9194f467aeec913376c1c473c1,1,voucher,1,47.07
22401427638873c7bd3cffca5c9f38bf,1,credit_card,3,101.37
de1404a068c6c8c909897886a314bad7,1,credit_card,7,87.57
954aedc4f98a5c752b4097b126a60832,1,credit_card,2,66.6
00471463a6106056c1a2a809f70de640,1,credit_card,5,265.96
fa3e74dbf7c2669de4cbb7d68adcb17b,1,credit_card,9,484.06
dd83bcfbba569f573c6e7290d3092506,1,credit_card,7,638.55
6ab63ddaa43a0adec6b62f06e9128af2,1,credit_card,1,38.42
b8d5cd6eb84d7b61c5c77ac4cb0b90b4,5,voucher,1,8.72
31c2a4ddeb6a9db03922009a2dfcb254,1,credit_card,3,59.1
d8d5b2d660ff0d4f9391b823cf3d6b3c,1,credit_card,2,166.5
465a9ee52befcd11131e1f522fce467f,1,credit_card,1,180.91
f26d4637c4f560f72ba7feac1675c100,1,credit_card,3,524.78
a85b0a5e87b520e0315a4aa50771e9f0,1,boleto,1,119.66
a2e3d71162779bb939a9e0a461226e64,1,credit_card,1,33.82
c12a78eb30abe88570f3c2c79bea1334,1,credit_card,1,87.3
6f8747aed0e0bf14065fb5a312ff7fa8,1,credit_card,1,76.86
0ea1fd1eeeb46df9770ac9d07e1e71e6,1,boleto,1,82.33
f03ccc35dd341e035efa0ca47c83cf10,1,credit_card,8,380.74
889cd80138da82895c4ecb01ddedcc1e,1,boleto,1,53.5
9c77966338b7a4afae520a5723c937a3,2,voucher,1,66.27
a2195cafb7379fd5abe516cac08e7fdd,1,credit_card,8,83.23
7cae50310da9b9ad218aa7ca236e41ad,1,credit_card,1,90.17
abe45c6183ce8438e33286caf45374b4,1,boleto,1,67.6
3b392a9a8d9765f668c57eee0f0ae054,1,credit_card,2,76.78
d38d019bcc105fd93c466326b28488fc,1,credit_card,8,479.77
b7e0017e946ce377e3e0559d5cb1200c,1,credit_card,3,332.62
d3a2d71aecfd58b0ddd6b9d7b56ed55d,1,credit_card,3,101.71
3cc14e2cf62e0a0d4d469d77141dfac3,1,credit_card,4,259.6
9f36a6b11ec95b4f8586000d49dae422,1,credit_card,10,396.05
8e9358bf838db65d965ffe0913252ac8,1,credit_card,8,218.96
97bc7ca0c3993c893f4fd5199e2ae2e8,1,credit_card,1,60.03
0ed863ae64e541253de34411c0b0280a,1,credit_card,6,123.87
a6ea59851ffee8cb73761179fc7bcb6c,2,voucher,1,89.25
f56fc50c76285f17b655e6bd5a210799,1,credit_card,6,61.05
c9e34cb3b2bd60fe61896bef7a946678,1,credit_card,2,31.77
b0a63209dc14e7fb6933c55c5fdaa044,1,credit_card,1,47.01
183544bc98d94a996f01eb282e81ed46,1,credit_card,3,70.75
8c6bfa76e0b4be56db6c43f35db2d4e0,1,credit_card,4,57.82
0a75d2b40c23e608bc7bac42a6c8e508,1,credit_card,4,206.49
c1e8ab8d063eba72d530b57e5b05f919,1,boleto,1,1030.44
5b738ce26271347810fcc1f0b853fdb5,1,credit_card,1,64.0
5953d2dd57f0e259f8b8489c37556e00,1,credit_card,4,128.05
1a558554b7f10eba1ffdd56ce469df63,1,boleto,1,438.51
f05ef3ecdb7796d93e204c0a7ab76759,1,credit_card,8,264.59
85f8ffb0071e850ecba540ba938f32a9,1,credit_card,2,306.1
f22420a030f491fdcaabbc5573a9ff39,1,credit_card,5,53.72
009ac365164f8e06f59d18a08045f6c4,6,voucher,1,4.17
69a3d3d4af1b74db85965b00394b5d21,1,credit_card,5,518.15
a6ba138c34e43a8e0613646f065fcf57,1,credit_card,1,70.56
baf34be6cfe3f776452debc5836c7c4f,1,credit_card,5,129.91
e19274a19a1bd491db0a6eede0c09846,1,boleto,1,176.2
fb362fb533a2d245c5822558de85ce16,1,boleto,1,139.61
b9f65a22c4594715663d2ad060df1b6c,1,credit_card,8,206.31
751df94e324fbe8de6a5a186568f128a,1,credit_card,6,65.71
94cd0e6c0167d82a8806359b84dc0a0e,1,credit_card,1,44.29
99c17c28779e5f367888a507c1ceaf96,1,boleto,1,86.72
3d34e2eec4245acada65a41a949f2568,1,credit_card,5,242.54
ceca30e6de65f20adb181e92932941a3,1,credit_card,1,141.73
cdb67b9f52b1b7cd79169a5aae48d7c2,1,credit_card,2,98.71
4576ccc69bb4a9402048a8672467675b,1,credit_card,2,98.14
c103d6905dc7e83d02a0f86e5a0ba4bb,1,credit_card,1,96.47
aaeaacef40234696ca54078fe46acd5a,1,credit_card,5,107.9
b15ba0106a29a69e70c7041892543ba0,1,voucher,1,90.41
d52ec59371d4477349b3a26e9607dc2c,1,credit_card,1,17.29
b9aa836b728e0cee464400dde6a1fc22,1,credit_card,1,148.15
d1fcbf740c2191cdbe2378522690d12e,1,credit_card,7,76.55
308b7e21ad330aa50c1c7a9987437a53,1,credit_card,1,87.58
4bf2a4f1537760d4606b2f5bb5a0f220,1,credit_card,2,50.77
74945023a969c39c770a3d73e669c5c5,1,credit_card,5,115.46
ebcb5b268095abb9ff8739f83b939864,1,credit_card,2,27.75
3252dd45c17883d5627d7c9aa1ef9bd8,1,credit_card,1,73.16
7c62935e1c4bfb9a29d419cfcc0a13e9,1,boleto,1,238.41
6ffa72f134f31770b0670971b48479a8,1,credit_card,1,35.86
7a3d2ead5f0bfacb2e4f56f869135853,1,boleto,1,131.78
d250f8e317f2d2e56ae505561a800dce,1,boleto,1,212.73
b3e2b81932a8bc32dfffd128937c3c5e,1,credit_card,10,220.04
85f2d1d18951198c1beca750c4df59b1,1,credit_card,1,95.1
c4cc03bca99df6978ffec2cf33fe0acd,1,credit_card,2,283.61
7a3f4365d7cce4ab7886cbcfc452e83e,1,credit_card,1,207.7
3e79636f6031f6b4f05b671928369588,1,credit_card,6,400.64
1b4302389eccf1e9df072501f38b1e9a,1,boleto,1,53.5
379f6f44af7b0f3dac181df7361bd70d,1,credit_card,6,276.59
b3031d607ad736c8f2d37fe9d9892aed,1,credit_card,2,193.65
628923e74a955e432c826a2e0da83406,1,credit_card,8,263.55
0e31f844aae10fe7dc2369bc0340bf21,1,credit_card,5,104.37
b549db79344ec0935332f80fda6b63e0,1,credit_card,3,32.96
021645306ea1563079aaec6e96f20d38,1,credit_card,1,159.06
9a94ba1f0117af7f8ff3a87cfb5b7054,1,boleto,1,27.11
4fc0a813a474373185c8f141a18878b3,1,boleto,1,155.39
897ec6416d50126a9061626f0fc2d658,2,voucher,1,50.0
22d03f81f36cfd05e90af56d5dc63e74,1,credit_card,1,63.42
9bd594c78a30e73158b926233be0b6e5,1,debit_card,1,315.17
295bbf539c1fe97db23dffa5e84387ad,1,boleto,1,54.09
8bdda17186f4f2430cb06827e916577e,1,credit_card,1,50.75
076ff98c0f285dcbbf7a2d5ad9146322,1,credit_card,4,162.83
c9577dccdc314ce381822a54b1eaf22d,1,boleto,1,82.6
f6e09765a386aa4607ea665f090511ae,1,credit_card,8,186.82
f47d6af60927db6bd34707fb06c0ad61,1,credit_card,4,114.33
ca8e9e412507bda954dc7e3cc20cb2c3,1,credit_card,10,344.03
73ff106f792b836704a9f5ff71a77d5a,1,boleto,1,31.29
1c05452697a356ff98c4c3391e207ab6,1,credit_card,3,715.32
2ffda1267c5facd329521f983872a4bd,1,credit_card,2,242.44
b89601b4491425014432a96e02034092,1,boleto,1,36.75
a95978001177e140008056316fd05811,1,credit_card,10,214.01
7f5a24612bec96e2005690b5b60faa26,1,boleto,1,201.84
22c9adee57f279cc5b0741ddabc89e6b,1,debit_card,1,118.7
14e3b02a42f36ad7bdcdc8a0df427be3,1,credit_card,1,72.25
20b4a1345c31cae5591e4faccbba51e6,1,credit_card,5,172.96
0822bcde10bb5d023755a71bc8f7797f,1,credit_card,2,1311.46
0f8e3095c3090d9cad1011fb6368b7e3,1,credit_card,2,164.06
ce6d6c97c681b91f6a645bf24c8da7ff,1,credit_card,2,169.0
051fcda88d997d3ff86012da2a556342,1,credit_card,4,51.7
bcaa7f7240deb32b0410ee6cc085d9b4,1,credit_card,2,136.16
23ddff4d3f6d62081bc0c82a630f294a,1,boleto,1,69.03
82fbfbdb67d2e217768c85d56eeef7f9,1,credit_card,4,56.1
f26991f83957529021b9a4146e870996,1,credit_card,1,64.09
907057c26859398070400de963028855,1,credit_card,1,270.45
9ffb318d17153de8c18c817b99338e0a,1,credit_card,1,37.46
39afaebde7eee782d3af7b62ead3e32d,1,voucher,1,60.85
009ac365164f8e06f59d18a08045f6c4,1,credit_card,1,0.88
94cab359d45ddd582953e6e793a9724c,1,credit_card,2,68.26
54fa8d2f7c784a6e766cbae8954da562,1,boleto,1,126.23
6224401eebe13e25d470d8d6a9ef225e,1,credit_card,1,15.45
3744d1ae189206fd84cc7e806393dd56,1,credit_card,2,118.35
5c12a7dbc8a84fd45bcd6c752b0f39c7,1,voucher,1,54.09
09224348db675e0c2a00ebe2bd9599db,1,credit_card,5,153.7
6d1b9596309214cfb2c38ae9d0d167dc,1,credit_card,1,42.0
d98222e2d133bcdcb2352eb1161ddd30,1,credit_card,1,72.64
cda58baf4fa440869e819a444c1a65cd,1,boleto,1,298.31
b23014161ca1bc596a96e77112ee5360,1,credit_card,3,43.0
69219bd2a51085b84942501a7db3aecd,1,boleto,1,80.79
8e75defef52610477f8662c16b16498a,1,credit_card,1,46.3
378035ea5017f82d47a885f52fff9be1,1,boleto,1,33.42
ecd516e4c1c35156559cb25ee815abdf,1,boleto,1,138.6
36b99cb18912a8b79b8b49685d71503a,1,credit_card,1,40.84
b245dc19b0a38d68e93c0901025e08f8,1,credit_card,3,168.33
b488199329eb003825d6c439a19b58e8,1,credit_card,4,151.99
540c5ef7f6c23f2547a73029172643da,1,credit_card,7,158.11
2b4bc6bc210c5033966e5f88858ea019,1,credit_card,2,144.31
12cfc50e5dd5eb78bd329c22b46da0b1,1,credit_card,6,520.77
2d0a9e6d2de5c45b98c59fdd868f2076,1,boleto,1,55.23
47a2809ec3c2d8c1263a2e09fb62cbcf,1,credit_card,1,127.53
5bfb6e0571dfc12cf4710357871f00ba,1,credit_card,1,104.71
51744de0a57048d0c65ad482f60cca46,1,credit_card,3,98.52
0f0343a1e7cde1a1ee46f5c8274948d4,1,credit_card,1,37.82
b197c69f9dfbfc27ce0254caf81ea16c,1,boleto,1,107.85
50bff5996e5e67f6043d3c38633df3ea,1,credit_card,4,63.1
cdde449c1dcdc9aad3adc07b6de6659f,1,credit_card,3,79.05
44c0b18b3b12639acfc54faa7a3f1585,1,credit_card,5,177.93
5186d475bd6d5839473d5a6b8669638b,1,credit_card,5,380.4
5c4ddbfa718a93f4b6b964b9e19472df,1,credit_card,10,181.55
7fadb5fea409b4722158492cd408177c,1,credit_card,6,111.85
21717aa89515f9499d2c94578f7848f8,1,credit_card,8,390.59
2a713182dbde7d2e65a7202532650f44,1,credit_card,1,64.74
4243bef9583d689a9c8fe6f055cef332,3,voucher,1,25.05
918b23cbb191b942f9b138e7aafb295c,1,boleto,1,53.53
93360105ca495a4a0a6f794ceb678ffa,1,credit_card,1,74.51
fc8a4fcbc1b484046b9ff15de7c73577,1,boleto,1,394.49
eb468bfa71ec1fa121066d870a76f4eb,1,credit_card,3,193.14
60856ac7677a70cd87ad25d9b34d051b,1,credit_card,1,25.96
009ac365164f8e06f59d18a08045f6c4,2,voucher,1,4.5
39d8500c0e37306e6bf2c13d7f298972,2,credit_card,4,44.03
c1dd50c37114a20341bbf901157d726d,1,credit_card,5,128.95
de62ef786960497d8f8becbc10887906,1,credit_card,2,208.03
41683ad54cbd17bd932eb623e0ff7257,1,credit_card,3,30.7
c293ca42a5c5696d69f9de1acff91b4d,1,credit_card,6,69.24
ca8371fd938708a12fe7ddb1d5d7d14f,1,credit_card,2,104.56
450acd2e753be51b02a7db4e9f742b52,2,voucher,1,31.77
8c24ab6e056330685aa0bc69893f0ff5,1,credit_card,5,79.47
da291372a3562b947e6b2b57bbfa5b74,1,credit_card,1,115.34
a2360f80888ccaa4da649c8d63001de6,1,credit_card,7,78.71
2728c4c5805dc2b5f0d4aee36cfde5d1,1,boleto,1,258.02
6ef7236f77012f10ce40fccc912d7f4f,1,credit_card,1,834.12
c24d5cfbabc3f3d25c944b62f3501bc2,1,credit_card,3,194.2
4ff146e64dba229dfd00df19d2cbb570,1,boleto,1,138.15
df3330ae0fa0cb3d71397806c44980d2,1,credit_card,8,440.49
f69ae31bce06a78d626762b53067c7e0,1,credit_card,3,173.77
2df5ebb637dfe6f39497c081655a0275,1,credit_card,1,36.69
d2e18fcf7ecfd667af457a9e7034c86a,9,voucher,1,20.45
e02d1acde68fc554aee0e2913c3179d0,1,credit_card,2,95.64
51f5cd4115244a4860823a80bea0307e,2,voucher,1,50.0
fdcafe63dae6994927f09336202f66ea,1,credit_card,1,3.53
c6f6cbb3c845593222d5c594bb69c5fd,1,credit_card,4,104.34
f7181fc3cf71354c25827adff7dfc284,1,boleto,1,128.5
048beca6ccda094fb80bbc704d7c493d,1,credit_card,1,173.6
6c27984bddb654e222cd1b9a238d2e74,1,boleto,1,55.22
2d395688fd6ae7eb8d492b8fd1ce287c,1,credit_card,8,99.52
5f4fb6276021ebd35972ce9dcccfed59,1,credit_card,1,70.49
1f559479dd8bfb2e398b0372cad1c2a2,1,boleto,1,66.31
5ff6b1218c59006ad453dc0f33c70ec2,1,credit_card,7,78.48
bd53eaf563a119c58bdf9a9d5b8cd012,1,credit_card,1,89.32
f7abaa156e535f9204ac0cedab166bd0,1,boleto,1,88.2
5b33495590a02d7e9ce6fbdc52f143d9,1,credit_card,1,20.21
02f4865eba77caf307bb9f08d0a59a32,1,credit_card,1,139.59
eec2067eb71189cfcb944c23485d912c,1,boleto,1,121.36
f65b97e0ce63435e9d58afec633f3f69,1,credit_card,1,48.62
b27afd384fc03b22ea356feec6f95dbf,1,credit_card,1,43.29
2d30bcdaaf18c2598140aa6f7f230216,1,credit_card,2,66.75
40fd591202d04d78c987cfc6990ad237,1,credit_card,1,75.06
78a040518000bd952718c7c856d1d3fc,1,credit_card,1,79.09
ac7838d68577acf6e79c465b25ce9268,1,credit_card,5,115.44
7d0a7957897551b77224fc297e8f6046,1,credit_card,1,52.18
481cc1808e96be16f9a098544f03a680,1,credit_card,6,350.26
9dabd200c58f609f380ecd1e44898086,1,credit_card,2,260.97
d12102a0ff38b1b1707291c697da95b2,1,credit_card,5,102.48
ad2a607cb972296b63c687849e21dd34,1,credit_card,2,162.9
ba8a2682e4b170d1b0f4f3507c2dddc5,1,credit_card,5,58.34
f3da221e0d9a3dc9fc69c38ebc04e196,1,boleto,1,34.84
59ed221ecfd15cdf31844340d3875b7b,1,credit_card,10,209.32
b5d3a4b81af25c152a2b6938ed054942,1,credit_card,3,439.05
4f916177e07bacaaaf3d51df3cc133a6,1,credit_card,1,8.55
2fe2b3f315aee60c3f8f15af8d3e0ab6,1,credit_card,2,176.09
ea88e47f480ad077e05fa589a920c0f8,1,credit_card,6,127.14
9984214090d1d769bc272b874c88ce4a,1,credit_card,4,46.64
40ebc9d21ae5f5d7dfd398f87e63f455,1,credit_card,3,114.78
dc554659515cf551660a23d201582805,1,credit_card,1,134.59
b8d5cd6eb84d7b61c5c77ac4cb0b90b4,4,voucher,1,20.0
e7769dad49f530a8ef12ff975719c27f,1,credit_card,2,31.77
e21e08b6eee6cda8f5cc69981707fa71,1,credit_card,6,90.88
91d231727ec821bb32a0a1a769441318,1,credit_card,3,164.78
c8d07bf0161cd0a2aacc163c238f397e,1,credit_card,6,235.19
f79fa5890e2258ffbfa357dda38402e8,1,credit_card,2,176.16
9fc6440104c0af2d54ef7ff9e71703eb,1,credit_card,10,104.41
da225376046ab771e41a24f84f53f536,1,credit_card,8,328.42
0e80321be8a729339d21fdcfb58967bd,1,credit_card,1,112.99
ad7e012867d486bee881d0a10df0399c,1,credit_card,3,175.4
49aa82d12066e455617693a42d2b8bb2,4,voucher,1,1.95
e12e00057650090fead5dc4e44cdbd0b,1,credit_card,1,60.95
343214a6de71b79c0166799ba08e148f,1,credit_card,1,59.17
249ec92a8757d3abe81210827a19f08f,1,credit_card,1,97.79
375e5c646664c609938372d3f62da9d6,1,credit_card,2,189.46
4ed4a6e12e74982dd78c78df1ed3f372,1,credit_card,10,151.7
e912fe377f77944ec68b3650ead100bf,1,boleto,1,278.07
31e919190f59dd6dde547000ab20a612,1,boleto,1,121.24
fca50f0a146861f2baa4c293e99bc14a,1,credit_card,4,70.72
aa2a0609fab50d659ead956ec8f69de1,1,credit_card,1,92.14
3bc383f96dded5aa5e75309ecab074c5,1,credit_card,3,106.07
6d6f0c5bbf3fc7bbef3b260c1a8c89f8,1,credit_card,5,112.13
8e1a9d039dc1c61d1fa663266a937cc7,1,credit_card,1,43.27
477ee3f21cb7374ecfa12433c30f53f5,1,credit_card,10,195.17
17c059796a89b5b4c53113de933500c1,1,boleto,1,124.18
af8f5400111370accfbc1ba9820c5d20,1,boleto,1,60.19
ebb7be9b346d08fc0d788e3b9e4bd02e,1,credit_card,9,95.21
3f975d6254e730e9262bc7be0b71a589,1,credit_card,6,500.17
af099467911b979b79b3a49231876086,1,credit_card,1,177.75
d41ebe858c1aa2cef4e728fee0b07230,1,boleto,1,78.42
4ca7011605c977cd69c1e1706625e98b,1,boleto,1,91.42
c1bb3ffb1aeb6afbe42101499bd15708,1,boleto,1,131.44
f9f75601353a50e58746860ba04dc47b,1,credit_card,1,68.28
29baa2288a6c833c165b32b46e4ffcce,1,credit_card,6,245.89
2ae6bf810adb8aa11c97527eb4e62a15,1,credit_card,1,212.88
5e524bb81ff2ff0d50ebd32cb30c04e4,1,credit_card,17,172.22
4b5b18aa8c223d77755f02dfb2f3a1a5,1,credit_card,5,181.62
f42aa99551fc0cb6b7a8ec5762a23539,1,credit_card,2,64.87
8a2d731a57d62d23bbf9556f80343140,1,boleto,1,113.62
4ee4c7c2fa34f8e2a66accd827f53d1f,1,boleto,1,25.23
bf0fbfbaceba1d05f31c53ef4303ff9c,1,credit_card,8,168.2
ae374449d2caf70b0df8b7504bad8bdd,1,credit_card,8,208.87
2d8a0bc4abbb7bbb3a420f2219f02f93,1,voucher,1,33.13
c3fdd79a248296dd41d7369eb034db97,1,credit_card,2,150.67
73c0786753e32171d5d1bba1e682b4ba,1,boleto,1,31.69
494dfa139a38449b378d01cca4c0a6a0,1,boleto,1,151.47
c1ef9804b695d6060c0964f2c6324433,1,credit_card,1,43.77
2f93e05c16a3539594b2bd00bf46027b,1,boleto,1,74.16
d02832494d9e665c9647bc990b1c24ee,1,credit_card,10,576.55
133a94aa41cab8ad1d4cf02c2636b9cc,1,credit_card,1,12.32
bdcdfb7b6f9c4287ac7b5d25f874047e,1,credit_card,1,58.69
60083e3e8bf6182f3fb99b7a19203f45,1,boleto,1,55.09
52b1bc87daf8d1e471663a4715f59310,1,boleto,1,45.19
5c05ba7b96e7ea5014e1eda4953778c3,1,credit_card,1,10.17
9f0663bf008ccdbfbd96ac9a31ba7442,1,credit_card,4,180.69
0e0cb073422fcdc0645935e23d672736,1,credit_card,3,279.59
d25d41dff1e51aff1a2e4d15c683ef71,1,credit_card,1,121.09
47476a4cdc9f6c8f0fb1517e2e557c5e,1,credit_card,2,58.17
2aa34343b80af35eb485d6511edf7a1d,1,credit_card,1,42.65
e47ac2609ce0ccd8dab33391118792fb,4,voucher,1,4.33
7c6146547d5509c612ec26867d1cd47b,1,credit_card,8,433.69
196750f3a540bf20f0d449337221bd1f,1,credit_card,1,255.44
67a41e5f40c8ee15e8d00b64b363dfd0,1,credit_card,6,99.26
7204d5345f7a3370e7db75d7226d53f3,1,boleto,1,63.15
d0b9b4ddffcd1fe48c13d9fec485302d,1,credit_card,3,226.23
4c05288ce87fd35acbaa04fec7070339,1,boleto,1,116.94
e99cec5edea38be65a806b88a650b2bf,1,boleto,1,234.05
7dc9529b89630e97d20c9e3d125b8f39,1,credit_card,1,36.48
031bf6514694552e5b2967d02e4c42b4,1,credit_card,5,112.3
ea9c6e10bc27bfe0cf86e4cda482979a,1,credit_card,10,525.05
f6c9b168bdd4b2d913398183150f6d2e,1,credit_card,1,89.88
88821a1158691d3d5f4e35004aeb2aee,2,voucher,1,49.73
c5222412ad9d123721c453c7c21a6cfa,3,voucher,1,15.6
d9fb85f3f3239e18e331c9f622d6998b,1,credit_card,1,27.39
a878aea89f040852ba82d7366fb4360c,1,boleto,1,94.39
19230cac8f45f89fc992b4048422b72e,1,credit_card,1,90.27
959815491185d6d44b4adfb9caaf3b9f,1,boleto,1,171.49
5c4f206f887c5afc6acb306477d65807,1,boleto,1,379.2
86f54473ab658e573e101bb266ced50e,1,credit_card,1,145.56
b704eaf4ae9e9716ead0088db45a9b40,1,credit_card,8,87.95
d43472e081e497455a0b707e249ce567,1,debit_card,1,113.97
77474f59024d12a846fb80577dd24ee4,1,credit_card,3,1011.31
8429c84330a72186ef73cee90cd9a9c1,1,credit_card,1,122.06
c965c44f852330e40d852eff37abac16,1,boleto,1,135.59
ac5d693f43004c406ffca277f9d3e63c,1,credit_card,1,32.72
96a829e0e554c697670638997aadc45b,1,boleto,1,55.95
8d3c15519d40227c3bcca13bb5bbf6d2,1,credit_card,1,178.64
3ab7017ae596ec8fae78b7232580a0a8,1,credit_card,3,37.28
e06ff711ddcab05c3651a9b1bb003950,1,credit_card,12,138.28
ec0bc44edd6eff22baea2a84bf6c0404,1,credit_card,6,342.88
4f916177e07bacaaaf3d51df3cc133a6,2,voucher,1,102.47
bf5a44a0843a026ecf32a63d882550f5,1,credit_card,2,178.18
441bda02c27a285cfa9ebeaeb9954e4a,1,credit_card,6,96.93
b431ef5386c1579fc784586883d7ac91,1,credit_card,1,46.0
b0c4e1ead56e62a30575f0d2af9a2f95,1,credit_card,5,722.21
584c2b6afebd2ec8c284ee84f4c79ebf,1,boleto,1,88.06
e7dd506a63f07f307075dd46a6a5f41b,1,credit_card,8,215.01
d83ed20d296bdd288f45b29843643bc9,1,credit_card,1,87.55
d43d694cf81ca89d8e50c6f3c199f0de,1,credit_card,1,3.58
2b781b53b653523cf1337a742b71aed3,1,credit_card,2,122.34
9f721c43752081baa0310ad5660e6033,1,credit_card,1,935.36
d6c5dca773097a2319454e361da874d6,1,credit_card,2,50.24
e247a0570d308da27cd7f349902e66f8,1,credit_card,1,27.69
9d27094c5a72cbf877d632e2d03356e4,1,credit_card,2,181.7
85a81c0e39303d994f18f70782aea630,1,credit_card,6,643.82
0c3a7b14aa5e70ef5991122f6bb552de,1,credit_card,10,154.66
1973095f2596945f9dcc773608d8cad2,1,credit_card,2,69.04
ec1bf6be538a31d3b13bfa67d87010ce,1,credit_card,4,85.81
7e22f51e3776fdeb688dfb2af5bc7147,1,credit_card,8,217.01
ddf732195968469df311feb9d52e542a,1,credit_card,1,26.25
00faa6afcde74aaa630e1d2fda2bb0f7,1,boleto,1,40.76
091dcb1d0729687de77f652e849db3f1,1,credit_card,3,64.22
88236ec3283901ac03893885acd80574,1,credit_card,1,69.93
972976cb62fb977bfbc253219799e486,1,credit_card,1,39.75
e6604d0d52456fe3a3fdf965b7b924f7,1,credit_card,1,69.71
0a2f3c7b4abf07c314a043c7044b0522,1,credit_card,2,114.85
a4e60f26b5298171b4a850402c2ae5e9,1,credit_card,1,5.23
824abb0e495f59750ecceff64e86459c,1,credit_card,5,79.71
981f5cf29634672b36363c9ca9d4c3a4,1,boleto,1,38.6
ff229c2bb720b61c11d51e0249799aba,1,credit_card,10,190.43
50dfcf67e810d36666fa94f1a77c6d49,1,credit_card,4,98.71
1ac347121eefa52ab9ed2cb87693afb0,1,credit_card,5,114.8
450acd2e753be51b02a7db4e9f742b52,1,credit_card,1,18.38
07294ed0ece67bb004a4813c77dfc3e3,1,credit_card,2,65.48
fb244f5888763d8429a89b3438d70295,1,credit_card,4,98.39
97f1dd40b5bea6a7e3cf78fd83a28cb1,1,credit_card,1,69.07
7cc23d880ead6eb7ebecb6292435b6d6,1,credit_card,1,46.6
2a0bb55de2144ca90f83868c97320be4,1,credit_card,1,38.13
fe97f3949cbc37b9ab48ac5769514cbe,1,credit_card,4,45.0
5a65cedc025f607cbdb4c5219f648ae3,2,voucher,1,20.0
e93a08b4b8bec070a829d321c8172c49,1,credit_card,2,87.67
fdb987001ececccfd2e9320c8115d125,1,credit_card,6,68.13
fad1e133ca16d525f3b6e2ae6008840e,1,credit_card,2,112.84
1e9c5ca232e1cdb290cb11b20d668c50,1,credit_card,8,537.99
4540273b4f01534b24124542bc34568a,1,credit_card,5,54.63
9023f19129c14dadfacec1394f255de9,1,credit_card,10,107.78
b88d2770687ac406cf224922ace6db95,1,credit_card,3,410.78
2edf35d55b806cc2d389c8008e0d7f27,1,credit_card,3,32.85
02ed3b96772956405d25c2d35c766c68,1,credit_card,8,99.26
edefc0fa09c98cc491e9d2cf95ee4a5f,1,credit_card,1,35.96
02dbd29bc7a490d582762fae9f0fd997,2,voucher,1,49.5
fce8ff96dc39e6ad674a20032e22b435,1,credit_card,1,47.17
fd4c1cc6d742f00dee7633f6a72cbe60,1,credit_card,10,355.06
3eae45e1345a16673017c7c36f18ee34,1,credit_card,1,178.97
163099b696818c7c5dd7ffb4e01209d6,1,credit_card,3,115.03
73c765c78996979d2a49043276b607a8,1,debit_card,1,164.42
167b62d7c79628cf5f36776281be5731,1,credit_card,2,172.93
734b5a25b4318e6840301f241811ad1b,1,credit_card,3,195.39
bd50e1e10ed8a1e38db7af2e76a1986f,1,credit_card,3,332.71
6c983b6b465b11087129a008c89a4829,1,boleto,1,340.05
146bc27ff71043a6ace37bd4dec7b754,1,credit_card,2,67.62
