customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
bba6bda10abbe401624c67e199e58e0a,e762d00d11cc772cd262776f9df83485,24220,niteroi,RJ
6de6ec78a173f0c103d6f090751fee55,22b511da0f3532c4593a71a9e4381be1,83350,morretes,PR
4399de73b8c8afafb0134d5ccd8ff1b8,64965ee4d0c0f35dee03875b616e7586,7061,guarulhos,SP
e7c857bbac41f5a5af61d63650c2906d,5f7c4102110986de9fa01ad289376984,38412,uberlandia,MG
b0b272dcb47a51eace14ac2dcf4b5ec5,3fcbe63cb72e63b891d14167dfb5f45e,20250,rio de janeiro,RJ
3d8fef1c581a354a31b4b73eacb08b76,1b1329dcb1b4fdbd4bf06c4a71fad0f4,82840,curitiba,PR
7859881299efaa8a5fe772a7c1d7b215,d948e8bdd06e8774ed77c2114de68e6f,20941,rio de janeiro,RJ
13e613b22c4cf864ac2fc00ecdea5fb6,c9d7e6e0c6eaa74de5ba8d684240260b,1521,sao paulo,SP
daa0508655db9a27d108899cdfa384e1,0c8ac932c65f67489929f9164a86606d,72120,brasilia,DF
795b7ae8e06558aae3a68ce5c74ee36a,43fe8dd64f7a6328782c63d08e4d00e6,70843,brasilia,DF
f99bd4afbf8edf456e0c9c6a59cd9dfc,4afd3fe608c035a0539c2974567e3bf6,41745,salvador,BA
d89ff434ef3b5628d6736b1669770a1e,ae13e9f7baf274cfb271998626b10ee6,13150,cosmopolis,SP
51178a6360e9cecbcc2ac5e4bf423883,45d7d97bd1be1aedd42ab9178b85a1be,28890,rio das ostras,RJ
6aef8b4eabee28b90344d0d4611df15d,7c22a046cd18a2bfe87c79e63791c4d6,60335,fortaleza,CE
583c04eb909c371a1bb82915e0d57881,afb873280d37423f946c4596fc7489d9,1049,sao paulo,SP
a513a3299be4497003e220b158d68735,89c78e4dc2f9b9015997cc0d9999302c,30220,belo horizonte,MG
e3927d011a411c732fa0a9037ceb8737,5b5c5e6acbc294d9c30645e963c2c371,77330,arraias,TO
0f2eeadf9d52a85421167c42208423ac,c69959e16673ae5f9c12ba710a3110a5,97502,uruguaiana,RS
2c4801b37ab30b93c7fa391bb6ce2262,8165d1d25f74386543d08fe9fa82e3e3,88804,criciuma,SC
7c912bf7e7b05be2cc0a11c603a6332d,0d8813732f25d4185df8c792dafe28c8,9405,ribeirao pires,SP
c0f79ac4ba4aa7a1acd6f1a27940753d,14a16e13f36391068ac8d51b7436da7c,4181,sao paulo,SP
fb9590a1e30e0ba8304ea73a31325797,4f262a3ca91e56d568fd13240c3c3652,11740,itanhaem,SP
46cdcbc49598ce3c33aa3af15acadbbd,a924d6ff7212a2815d130666e69cf915,27940,macae,RJ
2c9f92e1d9657eb346ec0688113e556f,ee515c21c199f27b0a4d254de725ed59,3909,sao paulo,SP
5403307de6fa27256a706e5fc1624531,ffc04aafbf624bd130516cc1d195626a,5549,sao paulo,SP
01156d307fdee5870c27d63afb938bd9,e54bf1537a0fd448ebb99c14ab6d52bf,16204,birigui,SP
9a862d529004b7051c686f79baba08fd,099d8e01dfb37c541cd65b12ee03ff10,4265,sao paulo,SP
9a4108082d43d4f287f1f71297a88f8e,145f044128f4bfb17ebd95ea329756cb,88113,sao jose,SC
5222c1ba761c7d6b134da346188a0160,fe14ddee564cae8a9d43ede66d5e0b4a,35500,divinopolis,MG
8a989db13a6d398c48444402df893c08,cad0b5d8a75081b5002037533074faec,83880,rio negro,PR
988980a4b52e5e81702adb584933912c,36b070a7ce61be43443f1f608fa56201,31985,belo horizonte,MG
f84ec948b39eb0b4c9968d5e4ffe36a0,35abcd93c3048cc4827af183b1cc3b03,87200,cianorte,PR
05f9f7e304de1bd029ce39f107848608,d9ffaef986305a5a589b198d8568f211,13077,campinas,SP
65761947a056b26b4e0e853086f7b1e3,9339ade05031453f881ef7db13a8da39,7851,franco da rocha,SP
db13963cff92288e8c6f6d454b394196,e60856952187516c3397a2c4ac63aac4,52011,recife,PE
2054e51b51d3fb89f5a3cc798fa4b2d7,9a35a087e9b5bc3308a27c46377e71d4,84025,ponta grossa,PR
00c7e84c0c77753093b456d787638eed,d691abbc71f38f91d187deedeb200290,84172,castro,PR
bfcde53e4fc9b102273906be1a94f9fd,6d78a5a0d52c0259e73fb97d61205e54,5835,sao paulo,SP
864ea4e13482b7fb6729e096f7abe17c,f705fc114ce19214ce8d0240ffbb3ae7,7262,guarulhos,SP
71dfdf073dec8dd60727c8d8e3adb675,6605ec930de757543bfa84fcbdd9de56,30441,belo horizonte,MG
baa388ae8e98a56b80640f05b084938c,fe966894d60cac0ffa8b1c94e0a7294a,62800,aracati,CE
10101c15aec095b6078c8dd047739392,38fbfbb8a36e56ac7f401e5fa76f6aac,91280,porto alegre,RS
6d3df1ec250077e1044d6aa6ce83abe2,3fee181a16778a8dec8eaf2470c6cd3f,13170,sumare,SP
01a9e6a66ed15bb3c5b3d9abc2e046a4,2fd8de3e5ca34f5108d291d666c1ba58,88307,itajai,SC
b21abdbd6175139c4e9b66ee64f9c87a,2ef4b953c1f651288a3373f143d478a7,18540,porto feliz,SP
d887f5d3f0d496a8c4f7814ffe7048de,5298137927f0af96148a4f2e05f4e419,13870,sao joao da boa vista,SP
c323d05c1f04c08600ecb147a07526e7,9a6f808e3b85babc574ea2f425415936,29307,cachoeiro de itapemirim,ES
e2e397b14afbf10eabd70b574c00c3df,b91c15fa50027f5b62e2105515a46d9c,14055,ribeirao preto,SP
cf6c82a042005e750e4b3d9c67c4ff03,61c3f91716e12d5b61a072fff1d023cb,60763,fortaleza,CE
c2ad334d26c9f703005433aa0e72792e,02de1784e8d57ae7f72d1a984aafb108,32241,contagem,MG
33bfd1a3202118716fd4be8167a4d2b1,a3bb0985613cffa74e31739b234b3b2b,96025,pelotas,RS
6ae24eb8875716251130b7156d33e7ae,2982819bdec3271f3780b6a2ab35692f,69925,senador guiomard,AC
af1104b531adc2df06d6f8d2fe2199d0,8ddfc44c98f486f469ab04fd4116f6da,44077,feira de santana,BA
969f636e9dd16a2d0b853b4541037698,8f5cea6168eb36b5c75205b12d5d2c5e,13290,louveira,SP
1c2f4342582fd039e9914d710576234f,808942bbefc6f873eddfc7821ef89a6a,13560,sao carlos,SP
807d44b7eb8d4d8c38ae5fd4859bd1a5,db16b79a79878863b1a566d75a192639,33025,santa luzia,MG
f7979c0a310f63a72ea83fd0f2c1de82,74a63835c6e5eaef19af58cc83f663aa,26255,nova iguacu,RJ
33f9e026fbcceb14cefbcf0f22f1014e,1268c64c045ab81043c18b80720ba85b,25953,teresopolis,RJ
54c7caa736af6a506044c72c0559537c,ab0346c6a304480b94e622b3cf1c5482,4657,sao paulo,SP
7dd4ca386e9a4add580925c77a483225,f5fb94d6a90c9c055bc6ea6489471601,84345,ventania,PR
8865587ec1e1d38bf28416be175f300c,7a5930a54a9c0b2cfef26af870428133,8673,suzano,SP
d2d0c24e073cb688382000972536c1e2,996fdddf8cd5bbb99b221fcaf5ba1359,60712,fortaleza,CE
a6a0a62ce165053b536f84be26fd22c7,81173dfefc72d08cc9b859fa647edd0a,13874,sao joao da boa vista,SP
633d1bcc302d769ba3f9da7d010d74b2,1353d27af23e55a4e17d000a367d682d,29306,cachoeiro de itapemirim,ES
65574f7cf6170bfa5072b1637f578f59,67a5e8eca251d86ff898217c9648c690,4602,sao paulo,SP
320e3795378beb3d181653a098b47996,c8bf3f66826d35871ede2b81ddd16389,60120,fortaleza,CE
4ed0344372e80ad60bba6b668bd61bff,fabaf497dc9e26b0e6e1d37806619967,1454,sao paulo,SP
988e40a1827df1d5ae0b83c382ae52aa,64be9b53d504bcd6fb935a4707f36118,13010,campinas,SP
111acc29194a247a328b7cf4f1f8d5df,b53ddf7792f4d98e7dad6d166668d520,1153,sao paulo,SP
16a599ea07c3f24350b7ef0bf87ed1e1,47351f35d6ead07e0f2d39a2adaf73be,5661,sao paulo,SP
57063b7216d8c3380b2aff7a02ec17b8,0028a7d8db7b0247652509358ad8d755,13273,valinhos,SP
546a93251eab522453a48b245ccd5549,a4b06188937c8e27e5a51c37f7c90a3f,37553,pouso alegre,MG
e3493ef4ec671df3be783e7669eb71a4,afa4aa82519183feb832ea0c8652e7b2,58037,joao pessoa,PB
b367e7f1a5b42e9bcd14d91190ff9db4,4ef1b904f1f96de8003c5982e1201815,21545,rio de janeiro,RJ
70c84875d254552d37cb96f14c92d23c,5c32614e4ac9a3f1c2a7eb6d3996c61c,29102,vila velha,ES
932f6ab5fbf15a2b22564cce2a273fad,64240d7b6620f8fb1126edad450064b4,35700,sete lagoas,MG
5e770b11141590d895e35d909ff36c0c,1f3f06e1c78c064d127de4a8326baeed,21843,rio de janeiro,RJ
c81491642e6cb5de152793df9069b300,a8e372a8df64d1e9250c093bd71f4cf0,74975,aparecida de goiania,GO
544e77a62037110df48c7f23d0a320e7,4d49ed305390ff5ecd6ead3bfbdbd6b2,18720,paranapanema,SP
420b67c85ceff09ec8d61df18ee62125,cfd5991794be70bfe20caac85a587424,6814,embu das artes,SP
4322e859e67aa53741a70ac62ff35632,7fc5f80feaa9ec1ed5eca61ae1442c18,37508,piranguinho,MG
718f5495b3bce9a9f415631186f52956,c07c1558a5eca23b74513a4d04ed2d5b,13206,jundiai,SP
4d547b17f5dc533970786de8f7233eab,d3efd0ae3bee9c35f302e336aef87b99,66040,belem,PA
782439c1913d6f928285350906a9662f,781b5890a0c5604582557e2125b42ada,30190,belo horizonte,MG
bca1b06b3c1249cf30d61543e7eb6d29,4cc460b417f82668c7bfd1b2d8bfb189,4241,sao paulo,SP
3192b8d6493a72fa2b748cf450624408,c3011c677962bdd216780c9197d666f7,95012,caxias do sul,RS
b117b1f7cae96f2fa34b1e6a7d3aa03b,75cfe39a0ae8e768ee71ba6021517f3d,15380,suzanapolis,SP
803cd9b04f9cd252c6a83a2ecdbc22c3,ce3fe361f9e68bf0a813baaae1334d01,30180,belo horizonte,MG
dcca84c6ee50ed26d11e22d233149d20,106b48bf15a9b6bc982c2ee071bb4890,2840,sao paulo,SP
a4859628b4cc633732ea27fb1a00420b,86c784df61be3f1ad4d8d152011b956f,7243,guarulhos,SP
ec367d9328f38ee210f6dce68c73f5b9,892ce7ef9975bdd49e0242191e51058e,13631,pirassununga,SP
1846f31738b622a163fe57dd41f2df49,21a9117f4f2d0eef9bece51e17bf1b71,16290,brauna,SP
6e398fdd8f3b385dba2f846e348c5cd9,ce839d1a6783990aa8101101d1dd90d1,24904,marica,RJ
883b94b34925e9d8684df949c3984715,12a0c9cc3c8831faf5b59a9ede94301b,57440,monteiropolis,AL
32217e3d1646bc53e60f94b1bb5db968,96c6a3ced23557fbd3cbd3d17e7bdfea,30180,belo horizonte,MG
e0903e2fa37760c105ccf0847c60aaa3,369fa40aa2f76f5f02318fcf168fb686,95800,venancio aires,RS
e3ab1e4b898e74096cb7f50c74a0a9e5,0e5df83aedc480494121a423e443bde6,3110,sao paulo,SP
c9a9f8854d077abb9ec32b1fe9076a77,ffdf72e25c6f0503bb567d0a8cf1c159,12517,guaratingueta,SP
af259972a4112841d986971923586bf1,0a74d329fbcb0192ada7aca229a4163f,22713,rio de janeiro,RJ
f04a4d84ba2597da24b254fa733ebd80,04f158a79b9d85dafce892b097226c36,13402,piracicaba,SP
039eebca4d46be9067692e9611a7207a,b1605f0b595c177f4f6c08f01525de34,25850,paraiba do sul,RJ
2e5e34f3721a8a8b891a9d0596c39650,d8729aea335b92114bf0de987ab3b6ba,81200,curitiba,PR
1a663679384785e911792fb4a86d61c4,f925f3746464a73faab32897add08413,88330,balneario camboriu,SC
37e6ea49e170e1146b094fffe5a66938,d9d3946d80d034878bf1bbf62642ab99,13495,iracemapolis,SP
23301bca57eda7af3e47546760d9e869,3e6bc4180ba32d44f8278f211e2231f7,12246,sao jose dos campos,SP
993369a7d509b78331e63690031b1dac,8ea95e0fc3da49749b66835754e2062e,7113,guarulhos,SP
f0f1d8de8ddaad572cef4b07bdf94d6d,17a4a1b241b0579faae76c9a3bbb29c4,86290,rancho alegre,PR
eebce0dc22a7313282abf129f7801877,ea6e00d61f61be24462c712f24de447f,4306,sao paulo,SP
8adeaca9812f3068fb75b9f2ac795539,67a463c2018e578682a3938b14b1acaf,83221,paranagua,PR
5d9b0406ca19cb888e47386c944a8330,be4e3d1570ec8a2ba9ab57afd17b29cf,87303,campo mourao,PR
736cc29992a1e210cb3342ea2c1282b9,fb29bea9ba7071dbb9e8fafff5fa309c,24922,marica,RJ
af3e0b1f2f40b0f33baad5d4801607d6,dabc2d7741259132e906731a08c09d6e,18030,sorocaba,SP
3530865b2f80d5b074540d8a2fed21c0,35d9487a7a829f7c76400b34195673d7,33350,sao jose da lapa,MG
e5c1358749c30acca897d993227c70f9,2c145691bbeb9cbe77ea7424be496ef9,99870,sao jose do ouro,RS
34c14391e34ba77edd322046b9a1eee5,c2e4df08e9cdfd0187e0350d62fd22eb,41720,salvador,BA
fea8050983c42f7907b0150e1a2751da,58ebb0cdff831dccd8b4009111506f80,23812,itaguai,RJ
519a15e6969240c16ef4437b4c650dca,0afe0d25827d743170ee9033404709d4,5185,sao paulo,SP
108bf4710b177d9ac1f45d814aab627d,e30896b870b5bd0ee167faf60d419e02,19400,presidente venceslau,SP
0532c16fb3717ba27a99fd5492710144,1983d4bb595adf04d53264aab08ffb6b,4428,sao paulo,SP
aea7d2de4a1366b975b3d37ae68c0612,2cf396c9e24e7627ff042cccb209b9e6,18980,irape,SP
5155ddf5cf5bda1665ba937ce099997e,889a9e25aaa1d879dd16f63375d27040,29102,vila velha,ES
3ea256d0100550636253563da3e913bc,8c7be63e191ee9f0045e3b61a4d44867,29102,vila velha,ES
95e503072b755cc678800adf674febb4,256187f83f10d50f61e0e565943d2687,18285,cesario lange,SP
7cbc9e8aed4560ebfd0195b5aa3be49c,e1224167b1a3f92781c2ff55b0b794be,2671,sao paulo,SP
29a52f6b724455dee14a237a5a2aac5e,addd6dba00b61f11e7f538610d557bf0,6454,barueri,SP
6432b1823d5690f3a703b14533b9c6c7,52d72eb3fe4a891ea96ea1d1df1bb094,4514,sao paulo,SP
b9543736a1c64efd425d1fbfeb613771,50e1b12ee1e2eab6157d9c0b035136af,29104,vila velha,ES
04ea46c7546b44f82ec3096ddaa941ca,15dc5cc01e20978570e7b51f5537a0a1,89620,campos novos,SC
dd06035a7c124081d791d46dea94f128,f251fa47f92c30e90adad31062a96a86,17018,bauru,SP
97acc79130760aef0e4167209d229e9c,a0a261a0b673cc7dd5f7d34e80023ff2,36202,barbacena,MG
42247da546edf5752cf0a3259d18df38,2489c390a6cb1de08e1e8fe45df18ae0,44720,miguel calmon,BA
510cfcb8cd118cd47b5eef32337a58ef,fe253e9ecb2bc4496544e4fdf1bf4c56,13186,hortolandia,SP
6d8c8762e59d4c0884797df97b65c312,a2855d9221a8f1355dc22f859559a19a,22031,rio de janeiro,RJ
c4e54a5eac971c57497df50e7a7a3c00,128879fb7a67cfdb05d5e1fe5a37e989,64218,parnaiba,PI
149854f060da7beac9253cd3f0fa8c8c,6186dc604a01e69b4ee999759676162d,15130,mirassol,SP
176dcd8d432bacd4b0048b3b370f2e8b,a7d9ac6a56705e3c7e6fd345d233f472,4123,sao paulo,SP
994ce8a078d9b40c268787c6ff42d514,77ca9de303d71489cdd541c373319818,76980,vilhena,RO
cd308a85bd46a37859726a36c43ba71f,635c8fb5a76d4ca6467ac179f8f8e3a9,35411,antonio pereira,MG
a75995b94cb29447b37cf28ba33f36a7,429fbf4ee20691b0ae84c84c3ebc6897,6702,cotia,SP
643e8a41cb0b7e7e4524e7ac3853c3d4,130f4a32887cc549621b3c6cf36bf77e,8683,suzano,SP
7035a6e06aed7827072e65d6400605e5,145b3ba5da64fe05604da3f57bf8655a,24210,niteroi,RJ
4984a1b883dffa7490fcdc48866b23b4,810e198d3e6241909f2a752c5c113c9c,78370,nova olimpia,MT
ba5bcfbc3a5e2dfa78d63431c45c9f27,0439cc7d06009c57579b7d91fd979b3b,29101,vila velha,ES
71901689c5f3e5adc27b1dd16b33f0b8,1b76903617af13189607a36b0469f6f3,65077,sao luis,MA
ef35290fd218e965ffe79ceeadbd7f9d,08f11e1b986859c043eb3e658663f116,8460,sao paulo,SP
fb5c27af6d623bc59e8a201bb84a8cfa,b0e40d638230e7b0e8ab05319f75c50c,28470,santo antonio de padua,RJ
03e5e57dd377a3da84cec48a7bbfba2a,ba05c99cbfde258253cda5241f21136d,22011,rio de janeiro,RJ
91419fe363756e3e909a63529629b5a9,6c167f1de1d190e99e780acf517180dc,9791,sao bernardo do campo,SP
18af14116834f457513ba68d3c208eda,1e6d2ab66fdc23fe97ac091057970b6d,8625,suzano,SP
f9835897d532524a6e9686847d4db4a7,8fd802004eab9c8e3b1ad745f1a1ec16,60347,fortaleza,CE
a332da65750aa1c1ed6697071c478ed2,e7cb888e6948cb2c3f9347e048979fbe,71680,brasilia,DF
a1f91e4a3b6a5e137663fb76d83aa7cd,35fecbfa56f7aad0e3c1e8c639709ebf,9715,sao bernardo do campo,SP
f5ec354e3eaa4533604f5c8dc14d5226,bced181ebb1d89d30981e67f0b00337c,6756,taboao da serra,SP
06decccf5bd7e13ff1384364911c9b20,7a6b4947e01039432cac229435d058ee,13486,limeira,SP
bba44caabdf148a7ef93ab803e011c58,b9544dcc09004b3b28e388ed130e50f1,20241,rio de janeiro,RJ
018150959151a39894d01128bc358aed,97e42e3e7b1f76dd3c04a0aac41e3173,16130,santo antonio do aracangua,SP
3b948253b335dedfe40495c177e2addc,31e924c19d4d1cf7eb6bb1e96dc18c62,91751,porto alegre,RS
5491f5b2f7ef061ae1fb0b14b0fcb434,f59f93013d1303b74bce6e947e4e5a32,85810,cascavel,PR
5fb7662b5f14f01c2a37b381becceca4,d58760239457cc420d92744d97087921,24912,marica,RJ
248707f9a94a18492fcd8bd5496b67ae,575605c52d041c777fd46210b3e30272,5676,sao paulo,SP
2ca3e71ac73842efb5a0a9670f8770f3,4ea1efc2c927f7ea12efc43e03920cc6,23052,rio de janeiro,RJ
b593c249903e4280399e991fdbe8d7a3,afdd204d84a80bf0269cd6a84eb8c274,27288,volta redonda,RJ
526e982e0217539da2d43a01848404a6,40c0d19d1774ea7f023dd0c2c17f6e33,31015,belo horizonte,MG
e7c0ba41633ed69bf435337a8efc0c7e,8f552e7eadcf54aff83af9009e3dd204,71530,brasilia,DF
8334312af31ce890e1662813e392cb9a,df806b0e569d1249276bb202baf9091a,13600,araras,SP
cdb128471a62ef514b60f6f40a15d35c,6265dcf485656c1b82c02df4e54ea739,21073,rio de janeiro,RJ
fcbd7b0353381303b9fc5b486f398838,bd6c8e9ea5cd9adc391f0784e02eb855,13503,rio claro,SP
bf5063c4f45464200ef0510c7a659780,7490f69f14fa7dd4b577f3aee262a675,18055,sorocaba,SP
cbf080b962ac028e6a6ee3ad5419ff05,dbd6d0992a1ba5d60b3ca1c9f4577f10,22271,rio de janeiro,RJ
8a76b80a516da668ff91dd7d197b7769,05d6cbef1ece68d2e6252d0c1c7a79cf,41635,salvador,BA
823ddff9dd8959511a087d391e97a76d,b6318d1c456eb83aac281649628c6bb2,45055,vitoria da conquista,BA
3413b1a3a719cf261ac926114e3d3da8,fe86ce129cfeddc53998ddc884d92a46,21920,rio de janeiro,RJ
bd9f453692541458b7e80c8ec16bc167,9b475216704f39cb18ce448648b995e1,25655,petropolis,RJ
4118b74a807396d8c976e9cf09b632e4,cab8ad6cfba53394c2b45ceb87275f3e,76550,porangatu,GO
3ce34bb8e367bf73269332c55df37764,55e63b514e461b8929512bafd0bc0735,30170,belo horizonte,MG
036c04b97edba65881be384d9ef54ee4,550be95d95acf4e2d0de916442d1435a,88495,garopaba,SC
4d6a2339ba829456960bc4a6ac74eec9,1bcfec72dbcdc2a128b0a840d1c541df,8340,sao paulo,SP
075c121d41edf32d2ce4b13c67152000,32590caa4b6388ce5691bfeb1064db93,70770,brasilia,DF
8d648eff7b575cc94425a0d12e48ebf0,41513ca86fe6c43def09cdfd7467c0ff,85530,clevelandia,PR
9ecf2bc6369607481b42c895a84f8b0d,903d8624e0d10f1a8b1567c0e543b01b,31260,belo horizonte,MG
9da1a95a9bcbab2eb1a244f4b15d6cdd,34896d5a632cd39b5f42d9a5408e1911,5089,sao paulo,SP
f3476f906a037c2c993fe44405c22a6c,6950a34bc57639c8a5c66e4022979776,68647,tracuateua,PA
c315c87d66692883960f01d9ca597093,c9158d089637ab443c78984d20da7fc0,5727,sao paulo,SP
fb2723ec0f0d66b08daab79d416b1765,361b5c19f63c93dd2accd5e3e001bc06,22745,rio de janeiro,RJ
a5b2145cb0a276784c2e3fb28cd1d565,49f8f0fe12795257f4c54b14c06e2f38,85812,cascavel,PR
ce2ad589763ca27d2ab0ba2016120e55,1b63ff75fe4dfe6f913429b0c54042e7,5713,sao paulo,SP
39971a351f2ce2a0fea4be0373b807a3,b3e7988c2d227cb7c82430c912ef60ae,38010,uberaba,MG
fcd3d27da039898ed57693dbbe9d99ce,6b3a47841eeaf152946111ef677b582d,3066,sao paulo,SP
e3ad01bc69a7aa6673d5213844440e1d,f9d3fcf05ea9436ffe8f80386eac7bf4,25710,petropolis,RJ
88d527116cfe395e822beea99fc73c12,488b6351e048ce2bb695d12612dc33da,3811,sao paulo,SP
d7f0235686fa5d2f75813fd38f95abf6,2401d5abf19960617a682ce17d30139f,18108,sorocaba,SP
aefd6355ebd6b31a28fe1613ce45ddb0,d43fa47b338e3c085591bfcc81bebbfe,35502,divinopolis,MG
255fb2b89d8189122d5ad8d98c194dbd,f65e6ea977a83f7c2d41251fc53a9485,27320,barra mansa,RJ
343ba8ba4c413d458aa3b2897f94c4f1,4bf3d072dcf303280e82dc697b516c6f,5508,sao paulo,SP
958a6f45092caf24c9c986aae8324cae,c2f70b70cc6c043ca2f6ac87c0510fac,85892,santa helena,PR
1db6fd71da6b8e8ddc494d957697922c,44ab0f851094a0f3504b6253bc076cbd,98870,girua,RS
338ee842af71339085c560431cfeae52,462b2c6696f784f657d2b03acb9357e1,13040,campinas,SP
7643af47cba4130f3aff4ea2ebb3caf3,d86250e9b7c928947d25fcca3999b9be,90880,porto alegre,RS
ee7466b4c80f1bc4f55f2c2ecb0e7c6f,bcfc1d8cf64a476b003cee4599f9fd11,89240,sao francisco do sul,SC
bfb44779e5b5ee756b6de1b584d9be6a,53b79b163547934f6f13f39421e6c930,22051,rio de janeiro,RJ
cbd8e50ddd632c2457b5b6340498e211,7adc15c4b9311265f52ff75519301a23,27937,macae,RJ
5c72a89f60c3aa1696568b6ad906cccf,25c9ba5140353f3ec91f1b6899c9c0f6,2975,sao paulo,SP
a7572127a87fabd47f018134f276d96a,869e24ad7a01801912459c8729451cd3,13450,santa barbara d'oeste,SP
5739b7feac165afca076b1597217d42c,22798a8a350257e467e7c1b050c321c8,19814,assis,SP
fdaf145c35746d0e51ff9139edd04694,0aabb3a7946ba3ddfae9b7be90dae1a7,13042,campinas,SP
753bc7d1b2d50787c5b275751d89dc52,279856ee4305e463a7969d1ad13f657c,5409,sao paulo,SP
d123e124664159a19da41685ea47a13a,fc8dc6d77c65df005e0e44bd7e1f5d36,90010,porto alegre,RS
229d046873d7452a773c42e0f35916f9,30cc7860f832668d8fee80418948428f,13401,piracicaba,SP
07d18ca5eb0bb3e96f406d74edb2462e,8ca4019dfb727a43ec2d7671290be758,18112,votorantim,SP
6f77c9578a65aba965ffb1634406249f,ca1de4d44721fe19fcec76ddf762bec9,20031,rio de janeiro,RJ
5b78a451f244ad4bf514f6871360d004,6e0ec378d6238f9d49e023d0567db943,20260,rio de janeiro,RJ
bc337d05e7219a4b2408a28c4e269790,7f14f0141917d360c6ebab50c74ae87f,86078,londrina,PR
7cc773cce3ceea8640c54a88b0f007a9,0aca54eb7e0e261cb6d9781fecaf6e9a,83701,araucaria,PR
b1b2221afa08f6c771c5974659000cda,91bfbff94623bda13fddde0d65acf76a,28300,itaperuna,RJ
83f3342b0ee6f0c116666610ec70e082,ef615978504f00be4e6e171ca068e160,72669,brasilia,DF
2eeafd9d0467198f7d94fabf020d86e1,e9f90fb4f8b985b9450638226b9543fc,6753,taboao da serra,SP
3cb502fcf455deaa130fe625b29c7804,b6e2e472b325c10e40784bc2ec3e2c5d,4719,sao paulo,SP
e27db3ee3d1ff00e1e944f1c327f20f0,fee61e0580d8e989c9e0dbf0f7ffca23,50830,recife,PE
5c9039026e45902bdd7d7491e04071c6,d958c4aaa0b96792f3c6cdf041d5f71e,29500,alegre,ES
e61c7b78eb77ce2e5f0706eb12899e5c,50980b493e8da1f11b78d728aa3ac73a,58745,imaculada,PB
9a63460fe86a248fb211087b0f9d6945,2cc2e745d9e0162ee1bdae89bfa116f9,13283,vinhedo,SP
485e5344b94b80fc5ed918cc14a7414e,2a658f1dceab1750b17286dbcdecdd02,4167,sao paulo,SP
ee1f68f29aaa80e5047ad2ba7f482ed7,34f29e42f5a797ce5e5a26370440ccd7,22250,rio de janeiro,RJ
c5a311bf217bf68d1bd93fd7854e72ed,5162f7382b2fd79d28d41d3ee84eb967,5820,sao paulo,SP
fe9db57b1fe84352125989acb12d3c68,d2d4ae284fb74a5b0f0f8af418a64b3f,1006,sao paulo,SP
c288690c43e1c2c09d8fc016e69a57c0,872cc652790b0509134cd9873aae6c83,89950,dionisio cerqueira,SC
b44a602aaef761328bd8560c2c06aede,9688222138dc01bc08e07b747df6a623,65604,caxias,MA
f597de4b306148f8269a02c7dec0ec6b,3a8624a01ed4b667453df13648ea5676,23540,rio de janeiro,RJ
2158a2e31d4465b16cec3d61354dee03,6d44ca47f1c510df4438031a57fe30ea,95170,farroupilha,RS
c396c33a13de8470ca7f0fbff9ac4e9b,1e8ae2128137cd86fb6cc9d0445fcf7c,25804,tres rios,RJ
9ec979fd2f55c5949806b0cefd2a5e14,08ee228ac0904cda30a9369de7d1dd4e,95940,arroio do meio,RS
6ebe634952fda3dddb9c87839a3b024e,990228d4f60cef7388323d8fc67d7169,1532,sao paulo,SP
73e2839af8f94a849650a03aa0f61672,a568272296f24447991f33f62d7a7f0e,20520,rio de janeiro,RJ
351e25c72198b7d80b310f8391b8b222,94f785479d97796dacc40320b0e7c900,36046,juiz de fora,MG
96456ec75560f2ec10bad6ea8f497247,f0347c282b3654c9a42bc10bbde1912e,12220,sao jose dos campos,SP
7b795a9df1fb7368c9c00514370d5c4f,45d7843cd73eb1cdd0af569b6b6e626e,13183,hortolandia,SP
4c77d8983049548558beb913d9de38ba,54b1e10e822b9b303d8ef8845cc3901d,3169,sao paulo,SP
0036875772a8eeb391b8cd7226283fdd,a73c5464692d3bc09d64e3edefae9015,9270,santo andre,SP
933bf00ad9a4f8bfd36bd85e09bd6cba,4ccacf05f1c687822fc379cec1a70493,4401,sao paulo,SP
5727a6a9809a24aab98ff74360a25702,1178acd60cf0f07b3ae8dd8836f7a6f2,15056,sao jose do rio preto,SP
db8957fc5d587cdfd7eb1a3292d4e2e9,376638f877256111577406a6cecb76a9,28035,campos dos goytacazes,RJ
87e46784e51e259b907957c54c22cb5f,2d33bad29d9ecc797cf7ee8a8dd11a9d,72316,brasilia,DF
c1f56744ed96f4d691e31f2d786b6484,3115e354768c8b1951fab14116652fc3,38183,araxa,MG
2ccd7390eddb1ba50145dd9ac6e6284c,82ed7c6aebdb7721e9426f254e4677bb,11065,santos,SP
b4b9a82533213cf286475d51c421640e,25676a647b2252234c4f6e4049ace7a8,32641,betim,MG
1a13719d21dafc59a8a17846e0172f0f,21847820266c73e9c86cbb702e2ee3f2,13630,pirassununga,SP
b02abbd46ff1b358a1d22942c98984c7,e634d36dd6b9ec8a6dc714b1b954d8c5,83322,pinhais,PR
59a7929fc18263169c90c46240902697,0b388905f710fa603f635906bc9afacf,22240,rio de janeiro,RJ
20c55ae838d61c4c013d1a10c50e7d80,55b6b7748226fd730c7ac5dacdcc4c17,90245,porto alegre,RS
